"sex","age","age_cat","race","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","c_jail_in","c_jail_out","c_charge_degree","c_charge_desc","is_recid","decile_score","score_text","c_charge_violent","c_time_in_jail"
"Female",27,"25 - 45","Caucasian",0,0,0,0,0,0,2013-02-16 04:48:14,2013-02-17 09:06:22,"M","Battery",0,3,"Low","V",1
"Female",30,"25 - 45","Caucasian",0,0,0,2,0,0,2014-12-19 04:46:47,2014-12-20 08:52:23,"M","Battery",1,1,"Low","V",1
"Male",48,"Greater than 45","Caucasian",0,0,0,2,-1,1,2014-02-24 10:00:14,2014-02-25 09:19:31,"F","arrest case no charge",0,1,"Low","O",1
"Female",43,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-02-10 02:39:21,2013-02-11 04:05:45,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",1
"Male",64,"Greater than 45","African-American",0,0,0,0,-1,1,2013-10-06 02:16:09,2013-10-07 07:49:01,"M","Battery",0,2,"Low","V",1
"Female",24,"Less than 25","African-American",0,0,0,1,0,0,2013-08-12 03:10:53,2013-08-12 08:45:43,"M","Battery",1,5,"Medium","V",0
"Male",27,"25 - 45","African-American",1,0,0,4,-1,1,2014-10-26 10:19:20,2014-10-28 04:09:18,"F","Aggravated Assault W/Dead Weap",1,5,"Medium","V",2
"Female",24,"Less than 25","African-American",0,0,0,0,-1,1,2014-09-10 08:23:54,2014-09-11 01:55:06,"F","Possession of Cocaine",0,6,"Medium","N",1
"Male",48,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-05-05 04:49:50,2014-05-06 08:45:01,"M","Battery",0,1,"Low","V",1
"Male",45,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-11-22 10:45:40,2014-11-25 09:53:47,"M","Viol Prot Injunc Repeat Viol",0,1,"Low","N",3
"Male",42,"25 - 45","Caucasian",0,0,0,0,-7,7,2013-07-10 08:16:29,2013-07-13 03:05:27,"F","Aggravated Assault w/Firearm",0,1,"Low","V",3
"Male",61,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-01-12 04:10:37,2013-01-13 01:00:33,"M","DUI Property Damage/Injury",0,1,"Low","N",1
"Male",53,"Greater than 45","Caucasian",0,0,0,1,0,0,2014-06-15 04:28:49,2014-06-16 01:12:51,"F","Felony Battery (Dom Strang)",0,1,"Low","V",1
"Male",26,"25 - 45","African-American",0,0,0,8,-1,1,2013-09-07 06:41:49,2013-09-08 06:43:13,"F","Poss3,4 Methylenedioxymethcath",1,9,"High","N",1
"Female",24,"Less than 25","Caucasian",0,0,0,1,-1,1,2013-08-19 04:57:00,2013-08-20 06:13:54,"F","arrest case no charge",0,5,"Medium","O",1
"Male",44,"25 - 45","Caucasian",0,0,0,6,0,1,2013-03-22 12:07:37,2013-03-22 08:51:12,"F","Driving While License Revoked",0,3,"Low","N",0
"Male",32,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-06-06 11:58:31,2014-06-07 10:31:08,"F","D.U.I. Serious Bodily Injury",0,1,"Low","N",1
"Female",30,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-09-05 10:47:19,2013-09-06 11:08:59,"M","Driving Under The Influence",0,2,"Low","N",1
"Male",25,"25 - 45","African-American",0,0,2,8,0,0,2013-12-28 04:52:50,2013-12-28 07:51:57,"F","Felony Driving While Lic Suspd",1,8,"High","N",0
"Male",43,"25 - 45","Other",0,0,0,1,-3,3,2014-02-21 10:15:16,2014-02-22 08:01:25,"F","Possession of Cocaine",0,1,"Low","N",1
"Female",33,"25 - 45","African-American",0,0,0,7,-1,1,2013-01-10 01:18:15,2013-02-05 05:36:46,"F","Possession of Cocaine",1,9,"High","N",26
"Male",31,"25 - 45","African-American",3,0,0,6,-1,1,2013-01-04 04:19:50,2013-02-04 12:38:13,"F","Resist Officer w/Violence",1,10,"High","V",31
"Female",28,"25 - 45","Other",0,0,0,0,-1,1,2013-11-17 09:43:17,2013-11-18 08:03:35,"F","Grand Theft in the 3rd Degree",0,2,"Low","N",1
"Male",65,"Greater than 45","African-American",0,0,0,2,-18,18,2014-03-24 02:29:51,2014-03-29 06:17:09,"M","Violation of Injunction Order/Stalking/Cyberstalking",1,2,"Low","N",5
"Male",50,"Greater than 45","Caucasian",0,0,0,4,-27,27,2013-11-23 03:50:00,2013-12-19 09:53:42,"M","Disorderly Intoxication",0,2,"Low","N",26
"Male",28,"25 - 45","Caucasian",0,0,0,1,0,1,2014-02-16 12:19:08,2014-02-20 12:30:39,"F","Agg Battery Grt/Bod/Harm",1,4,"Low","V",4
"Male",25,"25 - 45","African-American",0,0,0,2,-1,1,2013-02-24 04:07:52,2013-02-25 02:08:18,"F","Grand Theft Firearm",1,4,"Low","N",1
"Male",53,"Greater than 45","African-American",0,0,0,2,-1,1,2014-08-02 10:55:38,2014-08-10 04:05:00,"F","arrest case no charge",1,2,"Low","O",8
"Male",33,"25 - 45","African-American",0,0,0,3,-1,1,2013-11-26 09:32:11,2014-03-21 08:51:31,"M","Resist Officer w/Violence",1,6,"Medium","V",115
"Male",32,"25 - 45","Hispanic",0,0,0,1,0,0,2014-07-23 11:25:58,2014-07-24 08:49:37,"F","Possession Of Alprazolam",0,5,"Medium","N",1
"Male",47,"Greater than 45","African-American",0,0,0,7,-1,1,2013-04-08 07:37:52,2013-06-04 07:39:04,"F","Agg Battery Grt/Bod/Harm",1,1,"Low","V",57
"Male",48,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-03-08 05:10:48,2013-03-09 08:03:03,"M","Battery",0,1,"Low","V",1
"Female",56,"Greater than 45","Caucasian",0,0,0,3,-1,1,2014-02-03 06:27:36,2014-02-04 01:31:30,"F","Unlicensed Telemarketing",0,1,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,1,-1,1,2014-10-13 05:23:51,2014-10-19 09:32:41,"F","Grand Theft in the 3rd Degree",1,7,"Medium","N",6
"Male",43,"25 - 45","African-American",0,0,0,1,-1,1,2014-08-03 11:18:36,2014-09-04 04:00:59,"F","Felony Battery (Dom Strang)",1,6,"Medium","V",32
"Male",34,"25 - 45","Caucasian",0,0,0,4,0,1,2013-01-11 01:39:37,2013-01-12 03:08:33,"F","Pos Cannabis W/Intent Sel/Del",0,5,"Medium","N",1
"Female",28,"25 - 45","African-American",0,0,0,0,-1,1,2013-10-20 09:56:04,2013-10-21 09:59:59,"M","Battery",0,3,"Low","V",1
"Male",57,"Greater than 45","Caucasian",0,0,0,1,-1,1,2013-11-24 07:32:33,2013-12-11 11:30:00,"F","Aggravated Assault w/Firearm",0,2,"Low","V",17
"Female",22,"Less than 25","African-American",0,0,0,0,-1,1,2013-05-27 06:02:36,2013-05-28 03:12:25,"M","Possess Cannabis/20 Grams Or Less",1,8,"High","N",1
"Female",27,"25 - 45","Other",0,0,0,1,-1,1,2014-09-17 10:03:16,2014-09-18 08:59:15,"F","arrest case no charge",0,5,"Medium","O",1
"Male",25,"25 - 45","African-American",0,0,0,0,0,1,2013-02-06 03:18:44,2013-02-06 07:56:34,"F","Del 3,4 Methylenedioxymethcath",0,5,"Medium","N",0
"Male",27,"25 - 45","African-American",0,0,0,0,0,1,2014-10-19 01:08:23,2014-10-19 01:38:27,"M","Child Abuse",1,1,"Low","V",0
"Male",25,"25 - 45","African-American",0,0,0,10,-1,1,2013-05-15 08:29:43,2015-03-19 06:55:55,"F","Burglary Dwelling Armed",0,7,"Medium","V",673
"Female",26,"25 - 45","Caucasian",0,0,0,0,-4,4,2013-02-21 11:28:11,2013-02-22 01:51:52,"F","Possession of Cocaine",0,5,"Medium","N",1
"Male",38,"25 - 45","African-American",0,0,0,7,-1,1,2014-09-16 07:46:55,2015-12-03 10:04:18,"F","arrest case no charge",0,5,"Medium","O",443
"Female",38,"25 - 45","Caucasian",0,0,0,2,-1,1,2013-01-28 11:22:29,2013-01-29 10:02:51,"F","arrest case no charge",0,1,"Low","O",1
"Female",21,"Less than 25","African-American",0,3,1,4,-1,463,2013-12-21 08:27:11,2013-12-22 01:41:23,"M","arrest case no charge",1,8,"High","O",1
"Female",42,"25 - 45","African-American",0,0,0,0,0,0,2014-03-25 03:00:23,2014-03-25 08:06:06,"F","Aggrav Battery w/Deadly Weapon",0,1,"Low","V",0
"Male",35,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-08-14 04:31:57,2013-08-14 08:03:04,"M","Expired DL More Than 6 Months",0,2,"Low","N",0
"Male",22,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-02-08 09:30:32,2014-02-10 08:41:20,"F","Leaving the Scene of Accident",0,3,"Low","N",2
"Male",20,"Less than 25","African-American",0,1,0,2,-16,16,2013-11-17 08:15:10,2013-11-18 07:29:44,"F","Possession of Cocaine",1,9,"High","N",1
"Male",32,"25 - 45","African-American",0,0,0,21,-1,1,2013-04-06 03:12:48,2013-06-09 04:42:25,"F","Felony Petit Theft",1,9,"High","N",64
"Male",41,"25 - 45","Caucasian",0,0,0,6,-1,1,2014-08-12 10:58:47,2014-10-29 05:26:00,"M","Battery",0,7,"Medium","V",78
"Male",40,"25 - 45","Other",0,0,0,4,-1,1,2014-06-19 01:14:35,2014-06-21 07:18:57,"M","Battery",1,1,"Low","V",2
"Male",25,"25 - 45","Caucasian",0,0,0,2,0,0,2014-03-13 07:01:33,2014-03-14 01:27:08,"M","Battery",0,6,"Medium","V",1
"Female",32,"25 - 45","Hispanic",0,0,0,0,0,0,2014-03-07 07:10:24,2014-03-17 07:16:22,"M","Battery",0,1,"Low","V",10
"Female",30,"25 - 45","African-American",0,0,0,2,-1,1,2013-05-12 06:56:40,2013-05-15 02:06:25,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",3
"Male",54,"Greater than 45","Caucasian",0,0,0,6,-12,12,2014-07-24 09:35:47,2014-07-25 04:44:20,"F","Felony/Driving Under Influence",1,2,"Low","N",1
"Male",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-12-21 11:24:52,2014-12-22 01:13:57,"F","Carrying Concealed Firearm",0,2,"Low","N",1
"Male",33,"25 - 45","Hispanic",0,0,0,0,-1,1,2014-06-05 11:34:28,2014-06-28 04:58:42,"F","Obtain Property Worthless Check",0,1,"Low","N",23
"Male",58,"Greater than 45","Caucasian",0,0,0,11,-8,8,2014-06-29 02:12:56,2014-07-07 11:30:18,"F","arrest case no charge",0,6,"Medium","O",8
"Male",27,"25 - 45","African-American",0,0,0,1,-1,1,2014-03-16 02:12:11,2014-03-17 01:28:54,"F","Felony Driving While Lic Suspd",1,2,"Low","N",1
"Male",22,"Less than 25","African-American",0,0,0,1,-1,1,2014-03-25 06:56:44,2014-03-26 01:24:02,"M","Battery",1,6,"Medium","V",1
"Male",24,"Less than 25","African-American",0,0,0,1,-1,1,2013-02-03 05:28:09,2013-04-19 06:07:00,"F","Possession of Cocaine",1,5,"Medium","N",75
"Male",39,"25 - 45","African-American",0,0,0,5,-1,1,2013-05-22 02:25:27,2013-05-26 02:44:47,"F","Grand Theft in the 3rd Degree",0,7,"Medium","N",4
"Male",36,"25 - 45","Caucasian",0,0,0,0,-1,1,2013-11-09 09:35:08,2013-11-10 02:20:46,"F","Grand Theft in the 3rd Degree",1,3,"Low","N",1
"Male",29,"25 - 45","Caucasian",0,0,0,3,-1,1,2014-02-07 04:26:22,2014-02-08 09:08:33,"F","False Imprisonment",1,4,"Low","N",1
"Male",24,"Less than 25","African-American",0,0,0,0,-3,3,2013-07-15 11:39:27,2013-07-16 01:15:42,"F","Battery on Law Enforc Officer",0,3,"Low","V",1
"Male",48,"Greater than 45","African-American",0,0,0,0,0,1,2014-03-15 01:10:22,2014-03-16 01:46:30,"M","Felony Battery (Dom Strang)",0,1,"Low","V",1
"Male",22,"Less than 25","African-American",0,0,0,1,0,1,2013-02-23 02:35:50,2013-06-06 09:50:22,"F","Robbery Sudd Snatch No Weapon",1,9,"High","N",103
"Female",31,"25 - 45","African-American",0,0,0,14,-1,1,2013-01-28 12:24:29,2013-01-30 07:55:23,"F","Aggravated Assault",0,8,"High","V",2
"Male",26,"25 - 45","Caucasian",0,0,0,1,0,1,2013-01-24 12:37:35,2013-01-24 10:48:46,"F","arrest case no charge",0,3,"Low","O",0
"Male",50,"Greater than 45","Caucasian",0,0,0,0,-1,1,2014-12-21 02:11:20,2014-12-22 02:29:23,"F","Possession of Cocaine",0,1,"Low","N",1
"Male",42,"25 - 45","African-American",0,0,0,3,-1,1,2013-05-14 03:12:47,2013-10-31 06:28:51,"F","arrest case no charge",0,2,"Low","O",170
"Male",36,"25 - 45","African-American",0,0,0,8,0,0,2014-07-24 02:49:09,2015-11-20 09:29:48,"F","Possession of Ethylone",0,7,"Medium","N",484
"Male",22,"Less than 25","Caucasian",0,2,0,3,-1,1,2013-05-07 03:33:08,2013-05-08 10:44:31,"F","Possession of Cannabis",1,8,"High","N",1
"Female",30,"25 - 45","Caucasian",0,0,0,8,-1,0,2014-09-20 04:05:22,2014-09-21 01:13:02,"M","Viol Pretrial Release Dom Viol",0,8,"High","N",1
"Female",33,"25 - 45","African-American",0,0,0,3,-1,1,2014-03-22 07:22:13,2014-03-23 09:07:58,"M","Battery",0,4,"Low","V",1
"Male",34,"25 - 45","Caucasian",0,0,0,2,-1,1,2014-05-27 03:09:46,2014-06-13 10:42:00,"M","Battery",0,10,"High","V",17
"Male",31,"25 - 45","Other",0,0,0,0,-1,2,2013-03-24 12:02:43,2013-05-31 02:10:00,"F","Pos Cannabis W/Intent Sel/Del",0,3,"Low","N",68
"Male",24,"Less than 25","Caucasian",0,0,0,6,-1,1,2014-09-19 04:07:27,2014-09-22 03:11:42,"F","Aggravated Battery / Pregnant",0,9,"High","V",3
"Female",21,"Less than 25","Caucasian",0,0,0,0,0,0,2014-05-11 02:18:02,2014-05-12 01:39:37,"M","Battery",0,4,"Low","V",1
"Female",39,"25 - 45","African-American",0,2,0,22,-1,1,2014-02-08 09:20:45,2014-02-12 09:20:16,"F","Possession of Cocaine",1,10,"High","N",4
"Male",23,"Less than 25","African-American",0,0,0,0,0,0,2013-03-12 04:10:28,2013-03-13 01:37:36,"M","Possession of Alcohol Under 21",1,10,"High","N",1
"Male",29,"25 - 45","African-American",0,0,0,0,-1,1,2013-10-18 10:11:46,2013-12-30 06:13:11,"F","Burglary Dwelling Occupied",0,2,"Low","V",73
"Female",26,"25 - 45","African-American",0,0,0,0,-1,2,2014-08-12 01:58:13,2014-08-12 09:26:42,"F","Grand Theft in the 3rd Degree",0,3,"Low","N",0
"Male",43,"25 - 45","Caucasian",0,0,0,2,0,0,2013-09-15 06:58:53,2013-09-20 09:01:55,"F","Crimin Mischief Damage $1000+",1,2,"Low","N",5
"Female",41,"25 - 45","African-American",0,0,0,5,0,1,2013-11-05 02:09:51,2013-11-05 07:57:55,"M","Battery",0,6,"Medium","V",0
"Male",24,"Less than 25","African-American",0,0,0,0,-1,1,2014-03-10 02:01:58,2014-03-11 10:42:11,"F","Possession Of 3,4Methylenediox",0,9,"High","N",1
"Male",62,"Greater than 45","African-American",0,0,0,8,0,1,2013-02-05 12:23:14,2013-02-21 04:06:55,"F","Possession of Cocaine",0,4,"Low","N",16
"Male",57,"Greater than 45","African-American",0,0,0,8,-1,1,2013-07-31 05:54:37,2013-11-08 03:35:51,"F","Felony Battery w/Prior Convict",1,5,"Medium","V",100
"Female",27,"25 - 45","African-American",0,0,0,0,0,0,2013-04-08 04:39:41,2013-04-09 02:11:14,"M","Battery",0,2,"Low","V",1
"Male",36,"25 - 45","Hispanic",1,5,0,29,-1,1,2013-02-01 03:38:00,2013-03-14 06:57:30,"F","Driving While License Revoked",0,10,"High","N",41
"Male",46,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-12-09 06:27:49,2014-02-26 01:03:40,"F","Grand Theft in the 3rd Degree",0,5,"Medium","N",79
"Male",40,"25 - 45","Hispanic",0,0,0,2,-1,1,2013-12-25 05:14:23,2014-06-21 05:57:25,"F","Felony DUI (level 3)",0,2,"Low","V",178
"Female",30,"25 - 45","Caucasian",0,0,1,1,-1,1,2014-10-19 12:28:51,2014-10-20 07:39:47,"M","Battery",0,3,"Low","V",1
"Female",46,"Greater than 45","Caucasian",0,0,0,0,0,0,2014-08-26 03:08:18,2014-08-26 08:27:06,"M","DUI Level 0.15 Or Minor In Veh",0,1,"Low","N",0
"Male",35,"25 - 45","Hispanic",0,0,0,5,-1,2,2013-01-08 02:08:35,2013-01-08 06:56:18,"M","Reckless Driving",0,2,"Low","N",0
"Female",35,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-01-01 10:04:07,2013-01-02 01:12:01,"M","Battery",0,4,"Low","V",1
"Male",49,"Greater than 45","African-American",0,0,0,1,-1,1,2013-02-20 01:41:20,2013-03-02 09:15:54,"M","Assault",1,7,"Medium","V",10
"Male",49,"Greater than 45","Caucasian",0,0,0,2,-1,1,2013-11-06 10:03:02,2013-11-09 03:57:30,"F","Possession of Cocaine",0,6,"Medium","N",3
"Male",26,"25 - 45","African-American",0,0,0,5,-1,1,2013-02-26 09:51:35,2014-01-16 06:29:22,"M","Aggravated Battery",0,7,"Medium","V",324
"Male",39,"25 - 45","Hispanic",0,0,0,0,-1,1,2014-04-24 08:10:28,2014-04-26 12:09:37,"F","Neglect Child / No Bodily Harm",0,1,"Low","N",2
"Male",30,"25 - 45","Other",0,0,0,0,-1,1,2013-02-24 08:50:29,2013-03-02 06:34:47,"F","Felony Battery (Dom Strang)",0,2,"Low","V",6
"Male",22,"Less than 25","Caucasian",0,1,0,2,-23,23,2013-07-27 05:01:02,2013-07-28 08:04:33,"F","Felony Battery (Dom Strang)",0,2,"Low","V",1
"Female",21,"Less than 25","African-American",0,0,0,0,-1,1,2014-06-02 11:29:19,2014-06-03 11:16:29,"M","Battery",1,5,"Medium","V",1
"Male",47,"Greater than 45","Caucasian",0,0,0,0,-1,1,2013-09-23 07:08:46,2013-09-24 07:34:58,"M","Battery",1,1,"Low","V",1
"Female",32,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-08-10 09:36:41,2014-08-12 11:29:36,"F","Neglect Child / No Bodily Harm",0,4,"Low","N",2
"Female",35,"25 - 45","African-American",0,0,0,3,-23,23,2014-03-16 12:29:10,2014-03-17 02:29:51,"F","Burglary Conveyance Unoccup",0,1,"Low","N",1
"Male",26,"25 - 45","Hispanic",0,0,0,0,-1,1,2013-01-21 08:16:29,2013-01-22 01:59:00,"M","Battery",1,1,"Low","V",1
"Female",56,"Greater than 45","African-American",0,0,0,2,-1,1,2013-11-16 05:35:13,2013-11-17 01:53:31,"M","Driving Under The Influence",1,1,"Low","N",1
"Male",60,"Greater than 45","African-American",0,0,0,7,-1,1,2014-05-08 02:26:46,2014-05-19 08:49:34,"F","Possession of Cocaine",0,8,"High","N",11
"Male",53,"Greater than 45","Caucasian",0,0,0,3,0,0,2014-09-21 02:07:38,2014-09-22 04:11:25,"F","Felony Driving While Lic Suspd",0,1,"Low","N",1
"Male",51,"Greater than 45","Caucasian",0,0,0,6,0,0,2014-10-31 03:07:12,2014-11-02 09:34:32,"F","Possession of Cocaine",1,3,"Low","N",2
"Male",38,"25 - 45","African-American",0,0,0,4,0,0,2014-05-30 04:17:19,2014-05-30 08:11:02,"F","Tampering With Physical Evidence",1,5,"Medium","N",0
"Male",27,"25 - 45","African-American",0,0,0,6,-1,1,2014-01-24 07:00:47,2014-02-28 05:27:38,"F","Possession Burglary Tools",1,8,"High","N",35
"Male",32,"25 - 45","African-American",0,0,0,13,-1,1,2013-02-24 08:44:12,2013-04-04 04:04:54,"M","Possess Cannabis/20 Grams Or Less",1,9,"High","N",39
"Female",51,"Greater than 45","African-American",0,0,0,0,-1,1,2014-10-06 06:42:31,2014-10-07 01:58:12,"M","Battery",0,7,"Medium","V",1
"Male",44,"25 - 45","Hispanic",0,0,0,0,-1,1,2014-11-19 05:10:20,2014-11-20 09:24:11,"M","Battery",1,1,"Low","V",1
"Male",23,"Less than 25","Caucasian",0,0,0,0,-4,4,2013-10-05 05:06:33,2013-10-06 07:58:45,"F","Fleeing Or Attmp Eluding A Leo",1,2,"Low","N",1
"Female",20,"Less than 25","African-American",1,0,0,1,0,0,2013-11-20 09:36:33,2013-11-23 04:06:00,"F","arrest case no charge",0,10,"High","O",3
"Male",22,"Less than 25","Hispanic",0,0,0,0,-1,1,2014-10-15 02:16:52,2014-10-16 02:21:15,"M","Battery",0,3,"Low","V",1
"Male",27,"25 - 45","African-American",0,0,0,0,-1,1,2014-10-26 12:49:24,2014-10-31 11:06:00,"F","Aggravated Assault W/Dead Weap",0,3,"Low","V",5
"Female",45,"Greater than 45","African-American",0,0,0,9,0,0,2013-05-10 04:46:42,2013-07-24 09:08:35,"M","Battery",1,7,"Medium","V",75
"Female",32,"25 - 45","Other",0,0,0,0,-1,1,2013-04-29 06:48:57,2013-04-30 02:02:05,"M","Battery",0,1,"Low","V",1
"Male",24,"Less than 25","African-American",0,5,0,12,0,0,2013-01-31 03:56:16,2013-03-09 03:03:58,"M","arrest case no charge",1,9,"High","O",37
"Female",26,"25 - 45","Hispanic",0,0,0,0,0,1,2014-03-24 02:58:23,2014-03-24 08:45:46,"M","Battery",0,3,"Low","V",0
"Female",29,"25 - 45","Caucasian",0,0,0,0,-3,3,2014-05-09 02:24:28,2014-05-09 07:03:29,"F","Possession of Oxycodone",0,5,"Medium","N",0
"Female",26,"25 - 45","African-American",0,0,0,0,-1,1,2014-05-30 11:52:17,2014-05-31 09:39:25,"M","Battery",0,2,"Low","V",1
"Male",30,"25 - 45","African-American",0,0,0,1,0,1,2013-03-19 01:34:13,2013-03-23 12:51:55,"M","Battery",0,1,"Low","V",4
"Female",25,"25 - 45","Caucasian",0,0,0,1,-3,3,2014-06-27 05:47:27,2014-06-27 08:55:33,"M","DUI Level 0.15 Or Minor In Veh",0,3,"Low","N",0
"Male",54,"Greater than 45","African-American",0,0,0,0,-1,1,2013-04-01 12:29:20,2013-04-02 12:43:55,"M","Petit Theft $100- $300",0,1,"Low","N",1
"Male",31,"25 - 45","Caucasian",0,0,0,0,-2,2,2014-08-18 10:06:49,2014-08-20 11:15:34,"F","arrest case no charge",0,1,"Low","O",2
"Male",44,"25 - 45","African-American",0,0,0,0,-1,1,2013-10-19 10:50:50,2013-10-20 02:20:06,"F","Felony/Driving Under Influence",0,1,"Low","N",1
"Female",26,"25 - 45","African-American",0,0,0,5,-1,1,2014-01-29 10:34:13,2014-03-04 04:19:21,"F","Aggrav Battery w/Deadly Weapon",1,5,"Medium","V",34
"Male",44,"25 - 45","African-American",0,0,0,0,-1,1,2013-01-08 05:46:22,2013-02-11 09:37:00,"M","Viol Injunct Domestic Violence",0,5,"Medium","N",34
"Male",29,"25 - 45","African-American",0,0,0,0,-1,1,2013-02-10 08:16:13,2013-02-12 05:23:27,"M","DWLS Canceled Disqul 1st Off",0,5,"Medium","N",2
"Male",31,"25 - 45","Caucasian",0,0,3,9,-1,1,2013-10-31 03:30:04,2015-02-13 05:06:48,"F","Burglary Dwelling Occupied",1,6,"Medium","V",470
"Male",21,"Less than 25","African-American",0,0,0,0,-1,1,2014-08-27 08:31:27,2014-08-28 09:13:49,"F","Crim Use of Personal ID Info",0,3,"Low","N",1
"Male",62,"Greater than 45","Hispanic",0,0,0,0,-1,1,2014-11-07 08:08:07,2014-11-18 10:06:22,"M","Battery",0,1,"Low","V",11
"Male",39,"25 - 45","Other",0,0,0,2,-1,1,2014-07-26 07:59:51,2014-07-28 09:53:37,"M","Driving Under The Influence",0,2,"Low","N",2
"Male",35,"25 - 45","Caucasian",0,0,0,1,-1,1,2014-10-24 08:53:36,2014-10-31 05:31:04,"F","arrest case no charge",0,6,"Medium","O",7
"Male",22,"Less than 25","Caucasian",0,0,0,0,0,1,2014-08-18 01:13:49,2014-08-18 07:26:49,"M","Battery",0,3,"Low","V",0
"Male",33,"25 - 45","Caucasian",0,0,0,0,-2,2,2014-03-22 09:56:34,2014-03-23 09:11:43,"M","Battery",0,1,"Low","V",1
"Male",41,"25 - 45","African-American",0,0,0,3,-1,1,2014-01-12 03:45:52,2014-01-14 10:17:54,"M","Driving Under The Influence",1,2,"Low","N",2
"Male",32,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-01-09 09:03:15,2014-01-10 01:14:04,"M","Battery",0,1,"Low","V",1
"Male",31,"25 - 45","Caucasian",0,0,0,1,-1,1,2013-03-27 02:03:43,2013-03-28 07:56:52,"F","arrest case no charge",0,2,"Low","O",1
"Male",33,"25 - 45","African-American",0,0,0,0,-1,1,2014-02-25 04:28:55,2014-02-26 10:40:00,"M","Battery",0,1,"Low","V",1
"Male",24,"Less than 25","Caucasian",0,0,0,0,-1,1,2014-10-27 07:15:50,2014-10-29 03:32:28,"M","Susp Drivers Lic 1st Offense",0,7,"Medium","N",2
"Male",36,"25 - 45","African-American",0,0,1,16,-1,1,2014-11-22 04:43:40,2014-11-23 07:36:56,"M","Battery",1,8,"High","V",1
"Male",28,"25 - 45","African-American",8,0,1,16,-1,1,2014-02-24 04:17:37,2014-02-25 08:09:24,"F","Aggravated Battery / Pregnant",1,8,"High","V",1
"Female",25,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-01-18 06:18:49,2014-01-19 08:45:11,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",1
"Female",27,"25 - 45","Caucasian",0,0,0,0,-1,1,2014-11-01 05:14:53,2014-11-02 09:44:11,"M","Battery",0,2,"Low","V",1
"Male",27,"25 - 45","African-American",0,0,0,0,-1,1,2013-01-06 10:11:15,2013-01-08 05:20:20,"M","Susp Drivers Lic 1st Offense",0,2,"Low","N",2
"Male",21,"Less than 25","African-American",0,0,1,2,-1,1,2013-10-23 02:29:25,2013-12-18 09:34:17,"F","Burglary Dwelling Occupied",0,9,"High","V",56
"Male",58,"Greater than 45","Caucasian",0,0,0,3,0,0,2013-09-26 03:32:21,2013-10-11 09:41:23,"F","Felony Petit Theft",1,4,"Low","N",15
"Male",49,"Greater than 45","African-American",0,0,0,11,-1,1,2014-10-19 09:18:54,2014-11-20 09:28:01,"M","Viol Prot Injunc Repeat Viol",1,5,"Medium","N",32
"Male",43,"25 - 45","Caucasian",0,0,0,9,-2,2,2013-02-19 09:10:57,2013-02-20 06:59:39,"F","Possession of Hydrocodone",0,6,"Medium","N",1
"Male",45,"Greater than 45","Caucasian",0,0,0,1,-1,0,2013-03-20 10:13:49,2014-05-06 06:17:38,"F","Grand Theft in the 3rd Degree",0,4,"Low","N",412
"Male",27,"25 - 45","African-American",0,0,0,8,-1,1,2013-03-08 01:58:58,2013-04-26 07:01:57,"F","Felony Battery (Dom Strang)",1,7,"Medium","V",49
"Male",34,"25 - 45","African-American",0,0,0,1,-1,1,2013-03-11 11:13:19,2013-03-13 01:46:37,"M","arrest case no charge",1,1,"Low","O",2
"Male",31,"25 - 45","Hispanic",0,0,0,0,-1,2,2013-02-24 12:26:26,2013-02-25 01:51:33,"M","DUI Property Damage/Injury",0,1,"Low","N",1
